patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,crop_file,outer_test_fold
glucose_07_c2.5_wC05,glucose_07_c2.5,glucose,7,2.5,C05,3,5,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC05.png,3
glucose_07_c2.5_wC06,glucose_07_c2.5,glucose,7,2.5,C06,3,6,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC06.png,4
glucose_07_c2.5_wC07,glucose_07_c2.5,glucose,7,2.5,C07,3,7,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC07.png,4
glucose_07_c2.5_wC08,glucose_07_c2.5,glucose,7,2.5,C08,3,8,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC08.png,2
glucose_07_c2.5_wC09,glucose_07_c2.5,glucose,7,2.5,C09,3,9,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC09.png,1
glucose_07_c2.5_wC10,glucose_07_c2.5,glucose,7,2.5,C10,3,10,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC10.png,3
glucose_07_c2.5_wC11,glucose_07_c2.5,glucose,7,2.5,C11,3,11,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC11.png,5
glucose_07_c2.5_wC12,glucose_07_c2.5,glucose,7,2.5,C12,3,12,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC12.png,2
glucose_07_c2.5_wD01,glucose_07_c2.5,glucose,7,2.5,D01,4,1,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD01.png,5
glucose_07_c2.5_wD02,glucose_07_c2.5,glucose,7,2.5,D02,4,2,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD02.png,1
glucose_07_c2.5_wD03,glucose_07_c2.5,glucose,7,2.5,D03,4,3,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD03.png,1
glucose_07_c2.5_wD04,glucose_07_c2.5,glucose,7,2.5,D04,4,4,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD04.png,5
glucose_07_c2.5_wD05,glucose_07_c2.5,glucose,7,2.5,D05,4,5,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD05.png,3
glucose_07_c2.5_wD06,glucose_07_c2.5,glucose,7,2.5,D06,4,6,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD06.png,5
glucose_07_c2.5_wD07,glucose_07_c2.5,glucose,7,2.5,D07,4,7,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD07.png,2
glucose_07_c2.5_wD08,glucose_07_c2.5,glucose,7,2.5,D08,4,8,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD08.png,5
glucose_07_c2.5_wD09,glucose_07_c2.5,glucose,7,2.5,D09,4,9,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD09.png,3
glucose_07_c2.5_wD10,glucose_07_c2.5,glucose,7,2.5,D10,4,10,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD10.png,3
glucose_07_c2.5_wD11,glucose_07_c2.5,glucose,7,2.5,D11,4,11,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD11.png,4
glucose_07_c2.5_wD12,glucose_07_c2.5,glucose,7,2.5,D12,4,12,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD12.png,4
glucose_07_c2.5_wE01,glucose_07_c2.5,glucose,7,2.5,E01,5,1,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE01.png,5
glucose_07_c2.5_wE02,glucose_07_c2.5,glucose,7,2.5,E02,5,2,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE02.png,1
glucose_07_c2.5_wE03,glucose_07_c2.5,glucose,7,2.5,E03,5,3,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE03.png,1
glucose_07_c2.5_wE04,glucose_07_c2.5,glucose,7,2.5,E04,5,4,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE04.png,4
glucose_07_c2.5_wE05,glucose_07_c2.5,glucose,7,2.5,E05,5,5,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE05.png,5
glucose_07_c2.5_wE06,glucose_07_c2.5,glucose,7,2.5,E06,5,6,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE06.png,5
glucose_07_c2.5_wE07,glucose_07_c2.5,glucose,7,2.5,E07,5,7,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE07.png,2
glucose_07_c2.5_wE08,glucose_07_c2.5,glucose,7,2.5,E08,5,8,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE08.png,1
glucose_07_c2.5_wE09,glucose_07_c2.5,glucose,7,2.5,E09,5,9,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE09.png,5
glucose_07_c2.5_wE10,glucose_07_c2.5,glucose,7,2.5,E10,5,10,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE10.png,1
glucose_07_c2.5_wE11,glucose_07_c2.5,glucose,7,2.5,E11,5,11,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE11.png,1
glucose_07_c2.5_wE12,glucose_07_c2.5,glucose,7,2.5,E12,5,12,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wE12.png,4
glucose_07_c2.5_wF01,glucose_07_c2.5,glucose,7,2.5,F01,6,1,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF01.png,1
glucose_07_c2.5_wF02,glucose_07_c2.5,glucose,7,2.5,F02,6,2,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF02.png,2
glucose_07_c2.5_wF03,glucose_07_c2.5,glucose,7,2.5,F03,6,3,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF03.png,5
glucose_07_c2.5_wF04,glucose_07_c2.5,glucose,7,2.5,F04,6,4,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF04.png,3
glucose_07_c2.5_wF05,glucose_07_c2.5,glucose,7,2.5,F05,6,5,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF05.png,2
glucose_07_c2.5_wF06,glucose_07_c2.5,glucose,7,2.5,F06,6,6,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF06.png,2
glucose_07_c2.5_wF07,glucose_07_c2.5,glucose,7,2.5,F07,6,7,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF07.png,4
glucose_07_c2.5_wF08,glucose_07_c2.5,glucose,7,2.5,F08,6,8,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF08.png,4
glucose_07_c2.5_wF09,glucose_07_c2.5,glucose,7,2.5,F09,6,9,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF09.png,4
glucose_07_c2.5_wF10,glucose_07_c2.5,glucose,7,2.5,F10,6,10,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF10.png,2
glucose_07_c2.5_wF11,glucose_07_c2.5,glucose,7,2.5,F11,6,11,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF11.png,4
glucose_07_c2.5_wF12,glucose_07_c2.5,glucose,7,2.5,F12,6,12,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wF12.png,1
glucose_07_c2.5_wG01,glucose_07_c2.5,glucose,7,2.5,G01,7,1,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG01.png,4
glucose_07_c2.5_wG02,glucose_07_c2.5,glucose,7,2.5,G02,7,2,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG02.png,3
glucose_07_c2.5_wG03,glucose_07_c2.5,glucose,7,2.5,G03,7,3,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG03.png,2
glucose_07_c2.5_wG04,glucose_07_c2.5,glucose,7,2.5,G04,7,4,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG04.png,3
glucose_07_c2.5_wG05,glucose_07_c2.5,glucose,7,2.5,G05,7,5,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG05.png,4
glucose_07_c2.5_wG06,glucose_07_c2.5,glucose,7,2.5,G06,7,6,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG06.png,1
glucose_07_c2.5_wG07,glucose_07_c2.5,glucose,7,2.5,G07,7,7,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG07.png,3
glucose_07_c2.5_wG08,glucose_07_c2.5,glucose,7,2.5,G08,7,8,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG08.png,3
glucose_07_c2.5_wG09,glucose_07_c2.5,glucose,7,2.5,G09,7,9,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG09.png,1
glucose_07_c2.5_wG10,glucose_07_c2.5,glucose,7,2.5,G10,7,10,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG10.png,5
glucose_07_c2.5_wG11,glucose_07_c2.5,glucose,7,2.5,G11,7,11,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG11.png,1
glucose_07_c2.5_wG12,glucose_07_c2.5,glucose,7,2.5,G12,7,12,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wG12.png,1
glucose_07_c2.5_wH01,glucose_07_c2.5,glucose,7,2.5,H01,8,1,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH01.png,2
glucose_07_c2.5_wH02,glucose_07_c2.5,glucose,7,2.5,H02,8,2,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH02.png,2
glucose_07_c2.5_wH03,glucose_07_c2.5,glucose,7,2.5,H03,8,3,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH03.png,5
glucose_07_c2.5_wH04,glucose_07_c2.5,glucose,7,2.5,H04,8,4,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH04.png,2
glucose_07_c2.5_wH05,glucose_07_c2.5,glucose,7,2.5,H05,8,5,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH05.png,1
glucose_07_c2.5_wH06,glucose_07_c2.5,glucose,7,2.5,H06,8,6,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH06.png,2
glucose_07_c2.5_wH07,glucose_07_c2.5,glucose,7,2.5,H07,8,7,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH07.png,4
glucose_07_c2.5_wH08,glucose_07_c2.5,glucose,7,2.5,H08,8,8,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH08.png,5
glucose_07_c2.5_wH09,glucose_07_c2.5,glucose,7,2.5,H09,8,9,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH09.png,3
glucose_07_c2.5_wH10,glucose_07_c2.5,glucose,7,2.5,H10,8,10,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH10.png,3
glucose_07_c2.5_wH11,glucose_07_c2.5,glucose,7,2.5,H11,8,11,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH11.png,5
glucose_07_c2.5_wH12,glucose_07_c2.5,glucose,7,2.5,H12,8,12,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wH12.png,3
glucose_08_c5_wA01,glucose_08_c5,glucose,8,5.0,A01,1,1,crops/glucose/glucose_08_c5/glucose_08_c5_wA01.png,4
glucose_08_c5_wA02,glucose_08_c5,glucose,8,5.0,A02,1,2,crops/glucose/glucose_08_c5/glucose_08_c5_wA02.png,4
glucose_08_c5_wA03,glucose_08_c5,glucose,8,5.0,A03,1,3,crops/glucose/glucose_08_c5/glucose_08_c5_wA03.png,4
glucose_08_c5_wA04,glucose_08_c5,glucose,8,5.0,A04,1,4,crops/glucose/glucose_08_c5/glucose_08_c5_wA04.png,2
glucose_08_c5_wA05,glucose_08_c5,glucose,8,5.0,A05,1,5,crops/glucose/glucose_08_c5/glucose_08_c5_wA05.png,5
glucose_08_c5_wA06,glucose_08_c5,glucose,8,5.0,A06,1,6,crops/glucose/glucose_08_c5/glucose_08_c5_wA06.png,1
glucose_08_c5_wA07,glucose_08_c5,glucose,8,5.0,A07,1,7,crops/glucose/glucose_08_c5/glucose_08_c5_wA07.png,3
glucose_08_c5_wA08,glucose_08_c5,glucose,8,5.0,A08,1,8,crops/glucose/glucose_08_c5/glucose_08_c5_wA08.png,3
glucose_08_c5_wA09,glucose_08_c5,glucose,8,5.0,A09,1,9,crops/glucose/glucose_08_c5/glucose_08_c5_wA09.png,5
glucose_08_c5_wA10,glucose_08_c5,glucose,8,5.0,A10,1,10,crops/glucose/glucose_08_c5/glucose_08_c5_wA10.png,3
glucose_08_c5_wA11,glucose_08_c5,glucose,8,5.0,A11,1,11,crops/glucose/glucose_08_c5/glucose_08_c5_wA11.png,1
glucose_08_c5_wA12,glucose_08_c5,glucose,8,5.0,A12,1,12,crops/glucose/glucose_08_c5/glucose_08_c5_wA12.png,1
glucose_08_c5_wB01,glucose_08_c5,glucose,8,5.0,B01,2,1,crops/glucose/glucose_08_c5/glucose_08_c5_wB01.png,3
glucose_08_c5_wB02,glucose_08_c5,glucose,8,5.0,B02,2,2,crops/glucose/glucose_08_c5/glucose_08_c5_wB02.png,5
glucose_08_c5_wB03,glucose_08_c5,glucose,8,5.0,B03,2,3,crops/glucose/glucose_08_c5/glucose_08_c5_wB03.png,4
glucose_08_c5_wB04,glucose_08_c5,glucose,8,5.0,B04,2,4,crops/glucose/glucose_08_c5/glucose_08_c5_wB04.png,2
glucose_08_c5_wB05,glucose_08_c5,glucose,8,5.0,B05,2,5,crops/glucose/glucose_08_c5/glucose_08_c5_wB05.png,5
glucose_08_c5_wB06,glucose_08_c5,glucose,8,5.0,B06,2,6,crops/glucose/glucose_08_c5/glucose_08_c5_wB06.png,4
glucose_08_c5_wB07,glucose_08_c5,glucose,8,5.0,B07,2,7,crops/glucose/glucose_08_c5/glucose_08_c5_wB07.png,4
glucose_08_c5_wB08,glucose_08_c5,glucose,8,5.0,B08,2,8,crops/glucose/glucose_08_c5/glucose_08_c5_wB08.png,2
glucose_08_c5_wB09,glucose_08_c5,glucose,8,5.0,B09,2,9,crops/glucose/glucose_08_c5/glucose_08_c5_wB09.png,5
glucose_08_c5_wB10,glucose_08_c5,glucose,8,5.0,B10,2,10,crops/glucose/glucose_08_c5/glucose_08_c5_wB10.png,2
glucose_08_c5_wB11,glucose_08_c5,glucose,8,5.0,B11,2,11,crops/glucose/glucose_08_c5/glucose_08_c5_wB11.png,3
glucose_08_c5_wB12,glucose_08_c5,glucose,8,5.0,B12,2,12,crops/glucose/glucose_08_c5/glucose_08_c5_wB12.png,2
glucose_08_c5_wC01,glucose_08_c5,glucose,8,5.0,C01,3,1,crops/glucose/glucose_08_c5/glucose_08_c5_wC01.png,1
glucose_08_c5_wC02,glucose_08_c5,glucose,8,5.0,C02,3,2,crops/glucose/glucose_08_c5/glucose_08_c5_wC02.png,3
glucose_08_c5_wC03,glucose_08_c5,glucose,8,5.0,C03,3,3,crops/glucose/glucose_08_c5/glucose_08_c5_wC03.png,1
glucose_08_c5_wC04,glucose_08_c5,glucose,8,5.0,C04,3,4,crops/glucose/glucose_08_c5/glucose_08_c5_wC04.png,2
glucose_08_c5_wC05,glucose_08_c5,glucose,8,5.0,C05,3,5,crops/glucose/glucose_08_c5/glucose_08_c5_wC05.png,3
glucose_08_c5_wC06,glucose_08_c5,glucose,8,5.0,C06,3,6,crops/glucose/glucose_08_c5/glucose_08_c5_wC06.png,4
glucose_08_c5_wC07,glucose_08_c5,glucose,8,5.0,C07,3,7,crops/glucose/glucose_08_c5/glucose_08_c5_wC07.png,4
glucose_08_c5_wC08,glucose_08_c5,glucose,8,5.0,C08,3,8,crops/glucose/glucose_08_c5/glucose_08_c5_wC08.png,2
glucose_08_c5_wC09,glucose_08_c5,glucose,8,5.0,C09,3,9,crops/glucose/glucose_08_c5/glucose_08_c5_wC09.png,1
glucose_08_c5_wC10,glucose_08_c5,glucose,8,5.0,C10,3,10,crops/glucose/glucose_08_c5/glucose_08_c5_wC10.png,3
glucose_08_c5_wC11,glucose_08_c5,glucose,8,5.0,C11,3,11,crops/glucose/glucose_08_c5/glucose_08_c5_wC11.png,5
glucose_08_c5_wC12,glucose_08_c5,glucose,8,5.0,C12,3,12,crops/glucose/glucose_08_c5/glucose_08_c5_wC12.png,2
glucose_08_c5_wD01,glucose_08_c5,glucose,8,5.0,D01,4,1,crops/glucose/glucose_08_c5/glucose_08_c5_wD01.png,5
glucose_08_c5_wD02,glucose_08_c5,glucose,8,5.0,D02,4,2,crops/glucose/glucose_08_c5/glucose_08_c5_wD02.png,1
glucose_08_c5_wD03,glucose_08_c5,glucose,8,5.0,D03,4,3,crops/glucose/glucose_08_c5/glucose_08_c5_wD03.png,1
glucose_08_c5_wD04,glucose_08_c5,glucose,8,5.0,D04,4,4,crops/glucose/glucose_08_c5/glucose_08_c5_wD04.png,5
glucose_08_c5_wD05,glucose_08_c5,glucose,8,5.0,D05,4,5,crops/glucose/glucose_08_c5/glucose_08_c5_wD05.png,3
glucose_08_c5_wD06,glucose_08_c5,glucose,8,5.0,D06,4,6,crops/glucose/glucose_08_c5/glucose_08_c5_wD06.png,5
glucose_08_c5_wD07,glucose_08_c5,glucose,8,5.0,D07,4,7,crops/glucose/glucose_08_c5/glucose_08_c5_wD07.png,2
glucose_08_c5_wD08,glucose_08_c5,glucose,8,5.0,D08,4,8,crops/glucose/glucose_08_c5/glucose_08_c5_wD08.png,5
glucose_08_c5_wD09,glucose_08_c5,glucose,8,5.0,D09,4,9,crops/glucose/glucose_08_c5/glucose_08_c5_wD09.png,3
glucose_08_c5_wD10,glucose_08_c5,glucose,8,5.0,D10,4,10,crops/glucose/glucose_08_c5/glucose_08_c5_wD10.png,3
glucose_08_c5_wD11,glucose_08_c5,glucose,8,5.0,D11,4,11,crops/glucose/glucose_08_c5/glucose_08_c5_wD11.png,4
glucose_08_c5_wD12,glucose_08_c5,glucose,8,5.0,D12,4,12,crops/glucose/glucose_08_c5/glucose_08_c5_wD12.png,4
glucose_08_c5_wE01,glucose_08_c5,glucose,8,5.0,E01,5,1,crops/glucose/glucose_08_c5/glucose_08_c5_wE01.png,5
glucose_08_c5_wE02,glucose_08_c5,glucose,8,5.0,E02,5,2,crops/glucose/glucose_08_c5/glucose_08_c5_wE02.png,1
glucose_08_c5_wE03,glucose_08_c5,glucose,8,5.0,E03,5,3,crops/glucose/glucose_08_c5/glucose_08_c5_wE03.png,1
glucose_08_c5_wE04,glucose_08_c5,glucose,8,5.0,E04,5,4,crops/glucose/glucose_08_c5/glucose_08_c5_wE04.png,4
glucose_08_c5_wE05,glucose_08_c5,glucose,8,5.0,E05,5,5,crops/glucose/glucose_08_c5/glucose_08_c5_wE05.png,5
glucose_08_c5_wE06,glucose_08_c5,glucose,8,5.0,E06,5,6,crops/glucose/glucose_08_c5/glucose_08_c5_wE06.png,5
glucose_08_c5_wE07,glucose_08_c5,glucose,8,5.0,E07,5,7,crops/glucose/glucose_08_c5/glucose_08_c5_wE07.png,2
glucose_08_c5_wE08,glucose_08_c5,glucose,8,5.0,E08,5,8,crops/glucose/glucose_08_c5/glucose_08_c5_wE08.png,1
glucose_08_c5_wE09,glucose_08_c5,glucose,8,5.0,E09,5,9,crops/glucose/glucose_08_c5/glucose_08_c5_wE09.png,5
glucose_08_c5_wE10,glucose_08_c5,glucose,8,5.0,E10,5,10,crops/glucose/glucose_08_c5/glucose_08_c5_wE10.png,1
glucose_08_c5_wE11,glucose_08_c5,glucose,8,5.0,E11,5,11,crops/glucose/glucose_08_c5/glucose_08_c5_wE11.png,1
glucose_08_c5_wE12,glucose_08_c5,glucose,8,5.0,E12,5,12,crops/glucose/glucose_08_c5/glucose_08_c5_wE12.png,4
glucose_08_c5_wF01,glucose_08_c5,glucose,8,5.0,F01,6,1,crops/glucose/glucose_08_c5/glucose_08_c5_wF01.png,1
glucose_08_c5_wF02,glucose_08_c5,glucose,8,5.0,F02,6,2,crops/glucose/glucose_08_c5/glucose_08_c5_wF02.png,2
glucose_08_c5_wF03,glucose_08_c5,glucose,8,5.0,F03,6,3,crops/glucose/glucose_08_c5/glucose_08_c5_wF03.png,5
glucose_08_c5_wF04,glucose_08_c5,glucose,8,5.0,F04,6,4,crops/glucose/glucose_08_c5/glucose_08_c5_wF04.png,3
glucose_08_c5_wF05,glucose_08_c5,glucose,8,5.0,F05,6,5,crops/glucose/glucose_08_c5/glucose_08_c5_wF05.png,2
glucose_08_c5_wF06,glucose_08_c5,glucose,8,5.0,F06,6,6,crops/glucose/glucose_08_c5/glucose_08_c5_wF06.png,2
glucose_08_c5_wF07,glucose_08_c5,glucose,8,5.0,F07,6,7,crops/glucose/glucose_08_c5/glucose_08_c5_wF07.png,4
glucose_08_c5_wF08,glucose_08_c5,glucose,8,5.0,F08,6,8,crops/glucose/glucose_08_c5/glucose_08_c5_wF08.png,4
glucose_08_c5_wF09,glucose_08_c5,glucose,8,5.0,F09,6,9,crops/glucose/glucose_08_c5/glucose_08_c5_wF09.png,4
glucose_08_c5_wF10,glucose_08_c5,glucose,8,5.0,F10,6,10,crops/glucose/glucose_08_c5/glucose_08_c5_wF10.png,2
glucose_08_c5_wF11,glucose_08_c5,glucose,8,5.0,F11,6,11,crops/glucose/glucose_08_c5/glucose_08_c5_wF11.png,4
glucose_08_c5_wF12,glucose_08_c5,glucose,8,5.0,F12,6,12,crops/glucose/glucose_08_c5/glucose_08_c5_wF12.png,1
glucose_08_c5_wG01,glucose_08_c5,glucose,8,5.0,G01,7,1,crops/glucose/glucose_08_c5/glucose_08_c5_wG01.png,4
glucose_08_c5_wG02,glucose_08_c5,glucose,8,5.0,G02,7,2,crops/glucose/glucose_08_c5/glucose_08_c5_wG02.png,3
glucose_08_c5_wG03,glucose_08_c5,glucose,8,5.0,G03,7,3,crops/glucose/glucose_08_c5/glucose_08_c5_wG03.png,2
glucose_08_c5_wG04,glucose_08_c5,glucose,8,5.0,G04,7,4,crops/glucose/glucose_08_c5/glucose_08_c5_wG04.png,3
glucose_08_c5_wG05,glucose_08_c5,glucose,8,5.0,G05,7,5,crops/glucose/glucose_08_c5/glucose_08_c5_wG05.png,4
glucose_08_c5_wG06,glucose_08_c5,glucose,8,5.0,G06,7,6,crops/glucose/glucose_08_c5/glucose_08_c5_wG06.png,1
glucose_08_c5_wG07,glucose_08_c5,glucose,8,5.0,G07,7,7,crops/glucose/glucose_08_c5/glucose_08_c5_wG07.png,3
glucose_08_c5_wG08,glucose_08_c5,glucose,8,5.0,G08,7,8,crops/glucose/glucose_08_c5/glucose_08_c5_wG08.png,3
glucose_08_c5_wG09,glucose_08_c5,glucose,8,5.0,G09,7,9,crops/glucose/glucose_08_c5/glucose_08_c5_wG09.png,1
glucose_08_c5_wG10,glucose_08_c5,glucose,8,5.0,G10,7,10,crops/glucose/glucose_08_c5/glucose_08_c5_wG10.png,5
glucose_08_c5_wG11,glucose_08_c5,glucose,8,5.0,G11,7,11,crops/glucose/glucose_08_c5/glucose_08_c5_wG11.png,1
glucose_08_c5_wG12,glucose_08_c5,glucose,8,5.0,G12,7,12,crops/glucose/glucose_08_c5/glucose_08_c5_wG12.png,1
glucose_08_c5_wH01,glucose_08_c5,glucose,8,5.0,H01,8,1,crops/glucose/glucose_08_c5/glucose_08_c5_wH01.png,2
glucose_08_c5_wH02,glucose_08_c5,glucose,8,5.0,H02,8,2,crops/glucose/glucose_08_c5/glucose_08_c5_wH02.png,2
glucose_08_c5_wH03,glucose_08_c5,glucose,8,5.0,H03,8,3,crops/glucose/glucose_08_c5/glucose_08_c5_wH03.png,5
glucose_08_c5_wH04,glucose_08_c5,glucose,8,5.0,H04,8,4,crops/glucose/glucose_08_c5/glucose_08_c5_wH04.png,2
glucose_08_c5_wH05,glucose_08_c5,glucose,8,5.0,H05,8,5,crops/glucose/glucose_08_c5/glucose_08_c5_wH05.png,1
glucose_08_c5_wH06,glucose_08_c5,glucose,8,5.0,H06,8,6,crops/glucose/glucose_08_c5/glucose_08_c5_wH06.png,2
glucose_08_c5_wH07,glucose_08_c5,glucose,8,5.0,H07,8,7,crops/glucose/glucose_08_c5/glucose_08_c5_wH07.png,4
glucose_08_c5_wH08,glucose_08_c5,glucose,8,5.0,H08,8,8,crops/glucose/glucose_08_c5/glucose_08_c5_wH08.png,5
glucose_08_c5_wH09,glucose_08_c5,glucose,8,5.0,H09,8,9,crops/glucose/glucose_08_c5/glucose_08_c5_wH09.png,3
glucose_08_c5_wH10,glucose_08_c5,glucose,8,5.0,H10,8,10,crops/glucose/glucose_08_c5/glucose_08_c5_wH10.png,3
glucose_08_c5_wH11,glucose_08_c5,glucose,8,5.0,H11,8,11,crops/glucose/glucose_08_c5/glucose_08_c5_wH11.png,5
glucose_08_c5_wH12,glucose_08_c5,glucose,8,5.0,H12,8,12,crops/glucose/glucose_08_c5/glucose_08_c5_wH12.png,3
glucose_09_c10_wA01,glucose_09_c10,glucose,9,10.0,A01,1,1,crops/glucose/glucose_09_c10/glucose_09_c10_wA01.png,4
glucose_09_c10_wA02,glucose_09_c10,glucose,9,10.0,A02,1,2,crops/glucose/glucose_09_c10/glucose_09_c10_wA02.png,4
glucose_09_c10_wA03,glucose_09_c10,glucose,9,10.0,A03,1,3,crops/glucose/glucose_09_c10/glucose_09_c10_wA03.png,4
glucose_09_c10_wA04,glucose_09_c10,glucose,9,10.0,A04,1,4,crops/glucose/glucose_09_c10/glucose_09_c10_wA04.png,2
glucose_09_c10_wA05,glucose_09_c10,glucose,9,10.0,A05,1,5,crops/glucose/glucose_09_c10/glucose_09_c10_wA05.png,5
glucose_09_c10_wA06,glucose_09_c10,glucose,9,10.0,A06,1,6,crops/glucose/glucose_09_c10/glucose_09_c10_wA06.png,1
glucose_09_c10_wA07,glucose_09_c10,glucose,9,10.0,A07,1,7,crops/glucose/glucose_09_c10/glucose_09_c10_wA07.png,3
glucose_09_c10_wA08,glucose_09_c10,glucose,9,10.0,A08,1,8,crops/glucose/glucose_09_c10/glucose_09_c10_wA08.png,3
glucose_09_c10_wA09,glucose_09_c10,glucose,9,10.0,A09,1,9,crops/glucose/glucose_09_c10/glucose_09_c10_wA09.png,5
glucose_09_c10_wA10,glucose_09_c10,glucose,9,10.0,A10,1,10,crops/glucose/glucose_09_c10/glucose_09_c10_wA10.png,3
glucose_09_c10_wA11,glucose_09_c10,glucose,9,10.0,A11,1,11,crops/glucose/glucose_09_c10/glucose_09_c10_wA11.png,1
glucose_09_c10_wA12,glucose_09_c10,glucose,9,10.0,A12,1,12,crops/glucose/glucose_09_c10/glucose_09_c10_wA12.png,1
glucose_09_c10_wB01,glucose_09_c10,glucose,9,10.0,B01,2,1,crops/glucose/glucose_09_c10/glucose_09_c10_wB01.png,3
glucose_09_c10_wB02,glucose_09_c10,glucose,9,10.0,B02,2,2,crops/glucose/glucose_09_c10/glucose_09_c10_wB02.png,5
glucose_09_c10_wB03,glucose_09_c10,glucose,9,10.0,B03,2,3,crops/glucose/glucose_09_c10/glucose_09_c10_wB03.png,4
glucose_09_c10_wB04,glucose_09_c10,glucose,9,10.0,B04,2,4,crops/glucose/glucose_09_c10/glucose_09_c10_wB04.png,2
glucose_09_c10_wB05,glucose_09_c10,glucose,9,10.0,B05,2,5,crops/glucose/glucose_09_c10/glucose_09_c10_wB05.png,5
glucose_09_c10_wB06,glucose_09_c10,glucose,9,10.0,B06,2,6,crops/glucose/glucose_09_c10/glucose_09_c10_wB06.png,4
glucose_09_c10_wB07,glucose_09_c10,glucose,9,10.0,B07,2,7,crops/glucose/glucose_09_c10/glucose_09_c10_wB07.png,4
glucose_09_c10_wB08,glucose_09_c10,glucose,9,10.0,B08,2,8,crops/glucose/glucose_09_c10/glucose_09_c10_wB08.png,2
glucose_09_c10_wB09,glucose_09_c10,glucose,9,10.0,B09,2,9,crops/glucose/glucose_09_c10/glucose_09_c10_wB09.png,5
glucose_09_c10_wB10,glucose_09_c10,glucose,9,10.0,B10,2,10,crops/glucose/glucose_09_c10/glucose_09_c10_wB10.png,2
