patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,crop_file,circle_radius_px,r_mean,r_median,r_std,r_iqr,g_mean,g_median,g_std,g_iqr,b_mean,b_median,b_std,b_iqr,s_mean,s_median,s_std,s_iqr,v_mean,v_median,v_std,v_iqr,h_circular_mean_deg,h_circular_std_deg,h_resultant_length,h_sin_weighted,h_cos_weighted,r_chromaticity_mean,r_chromaticity_median,g_chromaticity_mean,g_chromaticity_median,b_chromaticity_mean,b_chromaticity_median,intensity_mean,intensity_median,r_bg_median,g_bg_median,b_bg_median,r_delta_bg,g_delta_bg,b_delta_bg,r_ratio_bg,g_ratio_bg,b_ratio_bg,roi_pixel_count,valid_pixel_count,highlight_pixel_count,highlight_fraction,valid_fraction,dark_fraction,background_pixel_count,qc_status,qc_reason
glucose_06_c1_wA11,glucose_06_c1,glucose,6,1.0,A11,1,11,crops/glucose/glucose_06_c1/glucose_06_c1_wA11.png,68.442,92.761409,93.0,7.19365,8.0,109.357747,109.0,7.011893,9.0,130.672354,131.0,8.24458,10.0,0.290607,0.290196,0.01737,0.019608,0.512441,0.513725,0.032332,0.039216,213.577835,2.89368,0.998725,-0.552364,-0.832073,0.278546,0.278788,0.328687,0.327536,0.392768,0.392954,110.930504,111.0,212.0,218.0,221.0,-119.0,-109.0,-90.0,0.438679,0.5,0.59276,7209,7209,0,0.0,1.0,0.0,3589,pass,
glucose_06_c1_wA12,glucose_06_c1,glucose,6,1.0,A12,1,12,crops/glucose/glucose_06_c1/glucose_06_c1_wA12.png,65.3,116.62801,118.0,8.637021,12.0,133.942091,135.0,8.823371,13.0,155.931119,157.0,9.331127,14.0,0.252704,0.254902,0.017811,0.019608,0.611495,0.615686,0.036593,0.054902,214.010374,1.697749,0.999561,-0.559097,-0.828572,0.286745,0.286802,0.329494,0.329759,0.383761,0.383908,135.500406,136.333333,199.0,206.0,209.0,-81.0,-71.0,-52.0,0.592965,0.65534,0.751196,6562,6562,0,0.0,1.0,0.0,3252,pass,
glucose_06_c1_wB01,glucose_06_c1,glucose,6,1.0,B01,2,1,crops/glucose/glucose_06_c1/glucose_06_c1_wB01.png,61.71,117.107545,117.0,7.901669,9.0,134.606521,134.0,7.889494,9.0,155.751792,156.0,8.618058,10.0,0.248612,0.247059,0.014489,0.019608,0.610791,0.611765,0.033796,0.039216,213.076771,2.470798,0.999071,-0.545255,-0.837161,0.287273,0.287411,0.330375,0.330166,0.382352,0.382423,135.821953,135.333333,56.0,69.0,81.0,61.0,65.0,75.0,2.089286,1.942029,1.925926,5858,5858,0,0.0,1.0,0.0,2909,pass,
glucose_06_c1_wB02,glucose_06_c1,glucose,6,1.0,B02,2,2,crops/glucose/glucose_06_c1/glucose_06_c1_wB02.png,69.788,106.734035,107.0,7.804917,9.0,124.580056,125.0,7.727229,9.0,144.479136,144.0,8.525939,11.0,0.261702,0.262745,0.017045,0.023529,0.566585,0.564706,0.033435,0.043137,211.803022,2.802688,0.998804,-0.52637,-0.848849,0.283856,0.28382,0.331553,0.331412,0.384591,0.385,125.264409,125.333333,216.0,221.0,224.0,-109.0,-96.0,-80.0,0.49537,0.565611,0.642857,7501,7501,0,0.0,1.0,0.0,3728,pass,
glucose_06_c1_wB03,glucose_06_c1,glucose,6,1.0,B03,2,3,crops/glucose/glucose_06_c1/glucose_06_c1_wB03.png,66.647,98.322066,100.0,13.713828,13.0,114.637987,117.0,14.53877,12.0,134.95259,137.0,14.909151,13.0,0.274435,0.270588,0.032623,0.027451,0.529226,0.537255,0.058467,0.05098,213.21819,3.145472,0.998494,-0.547004,-0.835331,0.281875,0.282967,0.329261,0.330124,0.388864,0.387195,115.970881,118.0,213.0,217.0,221.0,-113.0,-100.0,-84.0,0.469484,0.539171,0.61991,6834,6834,0,0.0,1.0,0.0,3393,pass,
glucose_06_c1_wB04,glucose_06_c1,glucose,6,1.0,B04,2,4,crops/glucose/glucose_06_c1/glucose_06_c1_wB04.png,65.749,101.563871,102.0,8.36071,9.0,118.098287,118.0,8.299997,8.0,138.865945,139.0,8.862969,10.0,0.269504,0.266667,0.016821,0.019608,0.544572,0.545098,0.034757,0.039216,213.311162,2.233059,0.999241,-0.548769,-0.835066,0.283054,0.283333,0.329417,0.330159,0.387529,0.387435,119.509368,119.333333,205.0,211.0,215.0,-103.0,-93.0,-76.0,0.497561,0.559242,0.646512,6654,6654,0,0.0,1.0,0.0,3310,pass,
glucose_06_c1_wB05,glucose_06_c1,glucose,6,1.0,B05,2,5,crops/glucose/glucose_06_c1/glucose_06_c1_wB05.png,64.403,91.087582,93.0,13.139378,12.0,107.701439,110.0,13.776394,12.0,129.389584,132.0,13.781635,12.0,0.299257,0.294118,0.038257,0.039216,0.50741,0.517647,0.054046,0.047059,213.861241,3.292635,0.99835,-0.556264,-0.829019,0.276669,0.277778,0.327945,0.327411,0.395386,0.393651,109.392868,111.333333,190.0,195.0,203.0,-97.0,-85.0,-71.0,0.489474,0.564103,0.650246,6394,6394,0,0.0,1.0,0.0,3174,pass,
glucose_06_c1_wB06,glucose_06_c1,glucose,6,1.0,B06,2,6,crops/glucose/glucose_06_c1/glucose_06_c1_wB06.png,67.096,88.053148,89.0,11.497598,15.0,104.636915,105.0,11.880794,15.0,127.096332,128.0,11.63447,15.0,0.309726,0.309804,0.032957,0.039216,0.498417,0.501961,0.045625,0.058824,214.45016,2.563253,0.999,-0.565123,-0.823794,0.274639,0.275641,0.32705,0.325949,0.39831,0.398119,106.595465,107.333333,210.0,215.0,219.0,-121.0,-110.0,-91.0,0.42381,0.488372,0.584475,6924,6924,0,0.0,1.0,0.0,3419,pass,
glucose_06_c1_wB07,glucose_06_c1,glucose,6,1.0,B07,2,7,crops/glucose/glucose_06_c1/glucose_06_c1_wB07.png,61.037,86.892571,88.0,11.584691,14.0,102.898151,104.0,11.879867,14.0,123.188176,125.0,11.612824,14.0,0.297281,0.294118,0.032619,0.035294,0.483091,0.490196,0.04554,0.054902,213.278307,2.656585,0.998926,-0.548117,-0.835117,0.276909,0.277778,0.32864,0.32964,0.394451,0.393082,104.326299,105.333333,40.0,49.0,60.0,48.0,55.0,65.0,2.2,2.122449,2.083333,5734,5734,0,0.0,1.0,0.0,2844,pass,
glucose_06_c1_wB08,glucose_06_c1,glucose,6,1.0,B08,2,8,crops/glucose/glucose_06_c1/glucose_06_c1_wB08.png,61.261,84.665165,88.0,19.945598,22.0,98.99636,104.0,21.665653,23.0,119.412998,124.0,21.884084,24.0,0.299568,0.286275,0.05442,0.047059,0.468286,0.486275,0.08582,0.094118,215.511961,6.799382,0.992983,-0.576797,-0.808283,0.277311,0.279412,0.325528,0.329032,0.397161,0.392523,101.024841,105.333333,35.0,45.0,57.0,53.0,59.0,67.0,2.514286,2.311111,2.175439,5770,5770,0,0.0,1.0,0.0,2859,pass,
glucose_06_c1_wB09,glucose_06_c1,glucose,6,1.0,B09,2,9,crops/glucose/glucose_06_c1/glucose_06_c1_wB09.png,65.525,87.06337,88.0,10.365189,12.0,103.759074,104.0,10.162318,12.0,125.684362,127.0,11.003603,14.0,0.309092,0.305882,0.028839,0.031373,0.49288,0.498039,0.043151,0.054902,213.920924,2.498232,0.99905,-0.557518,-0.82902,0.274507,0.275758,0.327877,0.326923,0.397616,0.397101,105.502269,106.333333,194.0,201.0,206.0,-106.0,-97.0,-79.0,0.453608,0.517413,0.616505,6612,6612,0,0.0,1.0,0.0,3283,pass,
glucose_06_c1_wB10,glucose_06_c1,glucose,6,1.0,B10,2,10,crops/glucose/glucose_06_c1/glucose_06_c1_wB10.png,64.627,86.660542,88.0,11.165469,12.0,104.460293,106.0,11.069452,12.0,125.099813,126.0,11.514652,13.0,0.309576,0.305882,0.033641,0.039216,0.490588,0.494118,0.045155,0.05098,212.252644,2.351766,0.999158,-0.533204,-0.844991,0.273332,0.27476,0.330346,0.330065,0.396323,0.39521,105.406883,107.0,167.0,175.0,179.0,-79.0,-69.0,-53.0,0.526946,0.605714,0.703911,6422,6422,0,0.0,1.0,0.0,3181,pass,
glucose_06_c1_wB11,glucose_06_c1,glucose,6,1.0,B11,2,11,crops/glucose/glucose_06_c1/glucose_06_c1_wB11.png,64.627,83.408243,84.0,10.133689,13.0,99.131571,100.0,10.733508,13.0,121.283359,121.0,10.509418,13.0,0.314274,0.313725,0.029262,0.035294,0.475621,0.47451,0.041213,0.05098,215.083053,2.925979,0.998697,-0.574014,-0.817253,0.273998,0.274336,0.326085,0.326389,0.399917,0.398714,101.274391,101.666667,182.0,189.5,193.0,-98.0,-89.5,-72.0,0.461538,0.527704,0.626943,6430,6430,0,0.0,1.0,0.0,3194,pass,
glucose_06_c1_wB12,glucose_06_c1,glucose,6,1.0,B12,2,12,crops/glucose/glucose_06_c1/glucose_06_c1_wB12.png,67.769,107.993074,109.0,11.479887,12.0,125.557456,127.0,12.376002,13.0,146.218375,148.0,13.757227,15.0,0.26215,0.262745,0.023328,0.023529,0.573405,0.580392,0.05395,0.058824,212.629112,2.723732,0.998871,-0.53859,-0.841227,0.28413,0.284264,0.330619,0.330049,0.385251,0.38539,126.589635,127.333333,208.0,214.0,217.0,-99.0,-87.0,-69.0,0.524038,0.593458,0.682028,7075,7075,0,0.0,1.0,0.0,3513,pass,
glucose_06_c1_wC01,glucose_06_c1,glucose,6,1.0,C01,3,1,crops/glucose/glucose_06_c1/glucose_06_c1_wC01.png,71.359,107.560362,110.0,15.747248,13.0,124.858984,128.0,16.857377,14.0,143.465033,146.0,16.739649,13.0,0.253931,0.25098,0.038024,0.027451,0.562608,0.572549,0.065646,0.05098,211.240307,3.651441,0.997971,-0.517576,-0.853265,0.285243,0.286445,0.331863,0.331787,0.382895,0.381679,125.294793,128.333333,215.0,220.0,224.0,-105.0,-92.0,-78.0,0.511628,0.581818,0.651786,7836,7836,0,0.0,1.0,0.0,3893,pass,
glucose_06_c1_wC02,glucose_06_c1,glucose,6,1.0,C02,3,2,crops/glucose/glucose_06_c1/glucose_06_c1_wC02.png,71.135,93.062291,94.0,12.205834,15.0,109.949268,110.0,12.152284,15.0,129.306062,130.0,12.183795,15.0,0.282887,0.278431,0.032067,0.035294,0.507083,0.509804,0.04778,0.058824,211.700557,2.933519,0.99869,-0.524792,-0.849692,0.279309,0.280236,0.330842,0.330484,0.389849,0.388889,110.77254,111.333333,214.0,219.0,222.0,-120.0,-109.0,-92.0,0.439252,0.502283,0.585586,7786,7786,0,0.0,1.0,0.0,3874,pass,
glucose_06_c1_wC03,glucose_06_c1,glucose,6,1.0,C03,3,3,crops/glucose/glucose_06_c1/glucose_06_c1_wC03.png,68.218,94.047074,94.0,12.948581,16.0,109.91144,109.0,13.124182,16.0,129.1327,129.0,13.030485,16.0,0.274457,0.27451,0.030442,0.035294,0.506403,0.505882,0.0511,0.062745,212.610549,2.307694,0.999189,-0.538489,-0.84167,0.281639,0.282282,0.329891,0.329412,0.38847,0.388102,111.030405,110.666667,212.0,217.0,220.0,-118.0,-108.0,-91.0,0.443396,0.502304,0.586364,7159,7159,0,0.0,1.0,0.0,3541,pass,
glucose_06_c1_wC04,glucose_06_c1,glucose,6,1.0,C04,3,4,crops/glucose/glucose_06_c1/glucose_06_c1_wC04.png,67.993,90.521336,91.0,11.702168,14.0,107.778074,109.0,11.463991,13.0,126.993262,127.0,11.040948,13.0,0.289722,0.286275,0.036818,0.043137,0.498013,0.498039,0.043298,0.05098,211.55385,2.878044,0.998739,-0.52264,-0.851074,0.277533,0.278788,0.331262,0.331395,0.391204,0.389381,108.430891,109.0,207.0,213.0,217.0,-116.0,-104.0,-90.0,0.439614,0.511737,0.585253,7124,7124,0,0.0,1.0,0.0,3520,pass,
glucose_06_c1_wC05,glucose_06_c1,glucose,6,1.0,C05,3,5,crops/glucose/glucose_06_c1/glucose_06_c1_wC05.png,65.3,88.52977,90.0,14.09739,17.0,105.287955,107.0,14.35615,16.0,125.942896,128.0,14.386672,17.0,0.301138,0.294118,0.041703,0.039216,0.493894,0.501961,0.056418,0.066667,213.122615,2.541301,0.999017,-0.545895,-0.83668,0.275715,0.277259,0.329111,0.329377,0.395174,0.393293,106.586874,108.333333,189.0,195.0,200.0,-99.0,-88.0,-72.0,0.47619,0.548718,0.64,6567,6567,0,0.0,1.0,0.0,3256,pass,
glucose_06_c1_wC06,glucose_06_c1,glucose,6,1.0,C06,3,6,crops/glucose/glucose_06_c1/glucose_06_c1_wC06.png,70.013,83.920938,83.0,13.779666,16.0,100.137863,99.0,13.772993,17.0,120.684678,119.0,14.065233,18.0,0.308449,0.305882,0.03935,0.039216,0.473273,0.466667,0.055158,0.070588,213.35766,2.930336,0.998693,-0.549145,-0.834163,0.274277,0.275081,0.328526,0.32852,0.397197,0.39576,101.581159,100.333333,215.0,220.0,223.0,-132.0,-121.0,-104.0,0.386047,0.45,0.533632,7551,7551,0,0.0,1.0,0.0,3743,pass,
glucose_06_c1_wC07,glucose_06_c1,glucose,6,1.0,C07,3,7,crops/glucose/glucose_06_c1/glucose_06_c1_wC07.png,66.871,82.864567,87.0,19.986316,20.0,96.866599,102.0,22.255652,21.0,115.376107,120.0,23.122471,22.0,0.291608,0.282353,0.063925,0.039216,0.452455,0.470588,0.090676,0.086275,214.899255,4.79891,0.996499,-0.570132,-0.817288,0.278272,0.280645,0.326693,0.328,0.395035,0.390879,98.369091,103.0,209.0,213.0,216.0,-122.0,-111.0,-96.0,0.416268,0.478873,0.555556,6889,6889,0,0.0,1.0,0.002177,3422,pass,
glucose_06_c1_wC08,glucose_06_c1,glucose,6,1.0,C08,3,8,crops/glucose/glucose_06_c1/glucose_06_c1_wC08.png,66.198,77.516832,78.0,16.287003,19.0,92.339463,93.0,17.591792,21.0,112.959069,113.0,18.124958,21.0,0.320133,0.309804,0.05133,0.054902,0.442977,0.443137,0.071078,0.082353,215.057806,2.890758,0.998728,-0.573672,-0.817532,0.272347,0.274834,0.325931,0.326409,0.401722,0.39823,94.271788,94.333333,209.0,214.0,218.0,-131.0,-121.0,-105.0,0.373206,0.434579,0.518349,6743,6743,0,0.0,1.0,0.0,3347,pass,
glucose_06_c1_wC09,glucose_06_c1,glucose,6,1.0,C09,3,9,crops/glucose/glucose_06_c1/glucose_06_c1_wC09.png,66.871,79.988821,80.0,14.626606,17.0,96.645906,97.0,14.942638,17.0,115.485772,116.0,14.608105,17.0,0.312995,0.305882,0.048506,0.043137,0.452885,0.454902,0.057287,0.066667,211.562738,3.392252,0.998249,-0.522515,-0.850575,0.272202,0.273973,0.330624,0.331058,0.397174,0.395105,97.3735,97.333333,211.0,217.0,220.0,-131.0,-120.0,-104.0,0.379147,0.447005,0.527273,6888,6888,0,0.0,1.0,0.0,3409,pass,
glucose_06_c1_wC10,glucose_06_c1,glucose,6,1.0,C10,3,10,crops/glucose/glucose_06_c1/glucose_06_c1_wC10.png,71.135,83.502503,83.0,15.036104,21.0,99.411629,99.0,15.586168,22.0,118.941599,119.0,15.10194,21.0,0.302704,0.301961,0.043895,0.054902,0.466438,0.466667,0.059223,0.082353,213.0078,3.020319,0.998612,-0.543997,-0.837432,0.275347,0.276316,0.329057,0.329032,0.395596,0.394464,100.618577,100.333333,212.0,217.0,220.0,-129.0,-118.0,-101.0,0.391509,0.456221,0.540909,7791,7791,0,0.0,1.0,0.0,3875,pass,
glucose_06_c1_wC11,glucose_06_c1,glucose,6,1.0,C11,3,11,crops/glucose/glucose_06_c1/glucose_06_c1_wC11.png,71.135,81.941018,82.0,13.053751,17.0,96.920246,97.0,13.343271,17.0,116.840749,117.0,13.687584,18.0,0.302159,0.298039,0.037049,0.043137,0.458199,0.458824,0.053677,0.070588,214.160786,3.325681,0.998317,-0.560572,-0.826072,0.276131,0.277372,0.327649,0.328185,0.396219,0.394464,98.567338,98.333333,213.0,219.0,222.0,-131.0,-122.0,-105.0,0.384977,0.442922,0.527027,7799,7799,0,0.0,1.0,0.0,3850,pass,
glucose_06_c1_wC12,glucose_06_c1,glucose,6,1.0,C12,3,12,crops/glucose/glucose_06_c1/glucose_06_c1_wC12.png,62.383,103.007688,104.0,11.103178,14.0,118.918603,119.0,11.393449,14.0,140.892027,142.0,12.029105,15.0,0.270311,0.270588,0.021255,0.023529,0.552518,0.556863,0.047173,0.058824,214.886124,3.142637,0.998497,-0.571088,-0.819057,0.283548,0.284091,0.327758,0.327411,0.388693,0.388715,120.93944,121.666667,41.0,49.0,55.0,63.0,70.0,87.0,2.536585,2.428571,2.581818,5983,5983,0,0.0,1.0,0.0,2985,pass,
glucose_06_c1_wD01,glucose_06_c1,glucose,6,1.0,D01,4,1,crops/glucose/glucose_06_c1/glucose_06_c1_wD01.png,67.993,107.05397,110.0,19.184034,15.0,124.673085,128.0,19.971954,15.0,141.348559,145.0,20.604476,14.5,0.250596,0.243137,0.063746,0.031373,0.554308,0.568627,0.080802,0.056863,209.022454,3.172605,0.998468,-0.484409,-0.87309,0.284566,0.287206,0.334138,0.334495,0.381297,0.378571,124.358538,127.666667,210.0,216.0,220.0,-100.0,-88.0,-75.0,0.52381,0.592593,0.659091,7115,7115,0,0.0,1.0,0.003233,3515,pass,
glucose_06_c1_wD02,glucose_06_c1,glucose,6,1.0,D02,4,2,crops/glucose/glucose_06_c1/glucose_06_c1_wD02.png,70.237,95.555029,96.0,13.897304,16.0,111.626777,112.0,13.751782,16.0,130.751975,131.0,13.578254,16.0,0.272575,0.266667,0.040142,0.039216,0.512753,0.513725,0.053248,0.062745,212.52837,3.359688,0.998282,-0.536794,-0.841677,0.281799,0.283077,0.330246,0.330097,0.387955,0.386364,112.644594,113.0,217.0,222.0,225.0,-121.0,-110.0,-94.0,0.442396,0.504505,0.582222,7596,7596,0,0.0,1.0,0.0,3772,pass,
glucose_06_c1_wD03,glucose_06_c1,glucose,6,1.0,D03,4,3,crops/glucose/glucose_06_c1/glucose_06_c1_wD03.png,67.544,100.320672,100.0,10.28141,13.0,117.664248,117.0,10.366369,13.0,136.909375,136.0,11.506728,15.0,0.268379,0.266667,0.018883,0.019608,0.5369,0.533333,0.045124,0.058824,211.469245,3.175895,0.998465,-0.521239,-0.851611,0.282369,0.282421,0.331618,0.33162,0.386014,0.385852,118.298098,117.666667,211.0,215.0,219.0,-111.0,-98.0,-83.0,0.473934,0.544186,0.621005,7029,7029,0,0.0,1.0,0.0,3501,pass,
glucose_06_c1_wD04,glucose_06_c1,glucose,6,1.0,D04,4,4,crops/glucose/glucose_06_c1/glucose_06_c1_wD04.png,66.422,90.417636,90.0,13.599041,13.0,108.057706,108.0,13.49861,13.0,128.438098,128.0,13.614848,14.0,0.299389,0.298039,0.039019,0.035294,0.503679,0.501961,0.053392,0.054902,212.205693,2.816631,0.998792,-0.532317,-0.845118,0.275587,0.276596,0.3305,0.330065,0.393913,0.393064,108.971147,108.666667,213.0,218.0,221.0,-123.0,-110.0,-93.0,0.422535,0.495413,0.579186,6793,6793,0,0.0,1.0,0.0,3380,pass,
glucose_06_c1_wD05,glucose_06_c1,glucose,6,1.0,D05,4,5,crops/glucose/glucose_06_c1/glucose_06_c1_wD05.png,65.749,87.78055,88.0,15.422043,17.0,103.857658,104.0,15.36779,17.0,124.910867,125.0,15.13875,17.0,0.302103,0.298039,0.044573,0.047059,0.489847,0.490196,0.059368,0.066667,213.985179,2.264029,0.99922,-0.558542,-0.828535,0.275932,0.277259,0.327939,0.327635,0.396129,0.395137,105.516359,106.0,198.0,204.0,208.0,-110.0,-100.0,-83.0,0.444444,0.509804,0.600962,6653,6653,0,0.0,1.0,0.0,3299,pass,
glucose_06_c1_wD06,glucose_06_c1,glucose,6,1.0,D06,4,6,crops/glucose/glucose_06_c1/glucose_06_c1_wD06.png,71.135,88.167715,88.0,11.631532,14.0,105.119558,105.0,11.82156,14.0,123.856042,124.0,11.838679,14.0,0.290463,0.286275,0.033959,0.043137,0.48571,0.486275,0.046426,0.054902,211.403358,2.974041,0.998654,-0.520358,-0.852371,0.277321,0.278146,0.331396,0.332203,0.391284,0.389241,105.714439,106.0,216.0,220.0,224.0,-128.0,-115.0,-100.0,0.407407,0.477273,0.553571,7787,7787,0,0.0,1.0,0.0,3868,pass,
glucose_06_c1_wD07,glucose_06_c1,glucose,6,1.0,D07,4,7,crops/glucose/glucose_06_c1/glucose_06_c1_wD07.png,66.871,82.314406,82.0,14.726011,17.0,98.953093,99.0,14.423634,17.0,118.241505,118.0,14.633182,17.0,0.308773,0.305882,0.044855,0.05098,0.463692,0.462745,0.057385,0.066667,211.838626,3.166184,0.998474,-0.526724,-0.848241,0.273383,0.274914,0.330396,0.32982,0.396221,0.394464,99.836335,99.333333,200.0,204.0,208.0,-118.0,-105.0,-90.0,0.41,0.485294,0.567308,6886,6886,0,0.0,1.0,0.0,3407,pass,
glucose_06_c1_wD08,glucose_06_c1,glucose,6,1.0,D08,4,8,crops/glucose/glucose_06_c1/glucose_06_c1_wD08.png,66.647,79.014626,79.0,14.074867,18.0,94.812345,95.0,14.225273,18.0,114.605382,115.0,14.630545,19.0,0.315107,0.309804,0.042778,0.05098,0.449433,0.45098,0.057375,0.07451,213.129412,3.672538,0.997948,-0.54541,-0.83572,0.272626,0.273927,0.328607,0.329545,0.398767,0.396429,96.144118,96.333333,207.0,213.0,217.0,-128.0,-118.0,-102.0,0.381643,0.446009,0.529954,6837,6837,0,0.0,1.0,0.0,3402,pass,
glucose_06_c1_wD09,glucose_06_c1,glucose,6,1.0,D09,4,9,crops/glucose/glucose_06_c1/glucose_06_c1_wD09.png,67.544,81.141454,82.0,11.09263,12.0,97.72748,98.0,11.317488,12.0,116.540344,118.0,12.189676,13.0,0.306166,0.301961,0.030194,0.031373,0.457021,0.462745,0.047803,0.05098,211.517607,2.407024,0.999118,-0.522299,-0.851728,0.273958,0.275081,0.33087,0.330189,0.395171,0.394822,98.469759,99.0,204.0,210.0,214.0,-122.0,-112.0,-96.0,0.401961,0.466667,0.551402,7027,7027,0,0.0,1.0,0.0,3488,pass,
glucose_06_c1_wD10,glucose_06_c1,glucose,6,1.0,D10,4,10,crops/glucose/glucose_06_c1/glucose_06_c1_wD10.png,68.666,80.0519,80.0,14.928258,18.0,96.066905,97.0,15.541065,19.0,115.802726,116.0,15.023221,18.0,0.31396,0.305882,0.052012,0.054902,0.454128,0.454902,0.058915,0.070588,213.117824,3.174054,0.998467,-0.545525,-0.836265,0.272688,0.274725,0.328702,0.32967,0.398609,0.39576,97.307177,97.666667,202.0,207.0,210.0,-122.0,-110.0,-94.0,0.39604,0.468599,0.552381,7264,7264,0,0.0,1.0,0.0,3600,pass,
glucose_06_c1_wD11,glucose_06_c1,glucose,6,1.0,D11,4,11,crops/glucose/glucose_06_c1/glucose_06_c1_wD11.png,66.422,89.73403,90.0,10.120603,10.0,105.946718,106.0,10.046482,10.0,126.467766,127.0,10.880567,12.0,0.29197,0.286275,0.032141,0.039216,0.495952,0.498039,0.042669,0.047059,213.233488,3.208878,0.998433,-0.547193,-0.835133,0.278028,0.278932,0.328905,0.327434,0.393067,0.391931,107.382838,107.666667,198.0,204.0,208.0,-108.0,-98.0,-81.0,0.454545,0.519608,0.610577,6794,6794,0,0.0,1.0,0.0,3372,pass,
glucose_06_c1_wD12,glucose_06_c1,glucose,6,1.0,D12,4,12,crops/glucose/glucose_06_c1/glucose_06_c1_wD12.png,69.115,94.023231,94.0,9.02031,10.0,110.678033,111.0,8.870079,10.0,131.632115,133.0,9.767017,12.0,0.286741,0.286275,0.021134,0.023529,0.516204,0.521569,0.038302,0.047059,213.194162,2.818242,0.998791,-0.546816,-0.835808,0.279236,0.279279,0.329134,0.32948,0.39163,0.391975,112.111126,112.666667,214.0,220.0,223.0,-120.0,-109.0,-90.0,0.439252,0.504545,0.596413,7361,7361,0,0.0,1.0,0.0,3651,pass,
glucose_06_c1_wE01,glucose_06_c1,glucose,6,1.0,E01,5,1,crops/glucose/glucose_06_c1/glucose_06_c1_wE01.png,65.749,103.799429,104.0,11.36831,13.0,121.258714,122.0,11.274896,13.0,141.946965,142.0,12.001266,14.0,0.270223,0.266667,0.025466,0.027451,0.556655,0.556863,0.047064,0.054902,212.69717,2.560628,0.999002,-0.53966,-0.840697,0.282396,0.282967,0.330431,0.329966,0.387173,0.386707,122.335036,122.333333,181.0,188.5,194.0,-77.0,-66.5,-52.0,0.574586,0.647215,0.731959,6656,6656,0,0.0,1.0,0.0,3300,pass,
glucose_06_c1_wE02,glucose_06_c1,glucose,6,1.0,E02,5,2,crops/glucose/glucose_06_c1/glucose_06_c1_wE02.png,69.788,94.743634,95.0,12.495246,15.0,111.890281,112.0,12.475058,16.0,128.89868,129.0,12.360206,16.0,0.267476,0.266667,0.028125,0.035294,0.505485,0.505882,0.048471,0.062745,209.857968,2.385678,0.999134,-0.49742,-0.866511,0.281712,0.282353,0.333465,0.334171,0.384823,0.384393,111.844199,112.333333,215.0,221.0,224.0,-120.0,-109.0,-95.0,0.44186,0.506787,0.575893,7501,7501,0,0.0,1.0,0.0,3730,pass,
glucose_06_c1_wE03,glucose_06_c1,glucose,6,1.0,E03,5,3,crops/glucose/glucose_06_c1/glucose_06_c1_wE03.png,64.178,94.692502,96.0,20.200522,15.0,111.894238,114.0,21.0082,15.0,130.85809,133.0,21.457152,17.0,0.287092,0.27451,0.077881,0.039216,0.513169,0.521569,0.084146,0.066667,211.862898,3.560393,0.998071,-0.52687,-0.847675,0.277261,0.281501,0.331066,0.331797,0.391673,0.387013,112.48161,114.333333,158.0,162.0,166.0,-62.0,-48.0,-33.0,0.607595,0.703704,0.801205,6335,6335,0,0.0,1.0,0.0,3141,pass,
glucose_06_c1_wE04,glucose_06_c1,glucose,6,1.0,E04,5,4,crops/glucose/glucose_06_c1/glucose_06_c1_wE04.png,67.769,97.510671,97.0,12.34307,15.0,114.562968,114.0,12.427262,15.0,133.94106,134.0,12.477476,16.0,0.274167,0.27451,0.029238,0.035294,0.525259,0.52549,0.048931,0.062745,211.84805,2.731317,0.998864,-0.527069,-0.848486,0.281219,0.28169,0.331058,0.331307,0.387723,0.387195,115.338233,115.333333,210.0,216.0,220.0,-113.0,-102.0,-86.0,0.461905,0.527778,0.609091,7075,7075,0,0.0,1.0,0.0,3498,pass,
glucose_06_c1_wE05,glucose_06_c1,glucose,6,1.0,E05,5,5,crops/glucose/glucose_06_c1/glucose_06_c1_wE05.png,72.257,94.910516,96.0,13.381617,14.0,111.818917,113.0,13.704407,14.0,131.906161,133.0,13.884685,14.0,0.283936,0.278431,0.038581,0.035294,0.517279,0.521569,0.05445,0.054902,212.526588,3.805767,0.997796,-0.536506,-0.841284,0.279282,0.280702,0.330162,0.330532,0.390556,0.389241,112.878531,114.0,212.0,217.0,221.0,-116.0,-104.0,-88.0,0.45283,0.520737,0.60181,8035,8035,0,0.0,1.0,0.0,3995,pass,
glucose_06_c1_wE06,glucose_06_c1,glucose,6,1.0,E06,5,6,crops/glucose/glucose_06_c1/glucose_06_c1_wE06.png,68.891,90.642535,91.0,12.933589,14.0,107.668948,108.0,13.064285,14.0,125.722047,126.0,13.017492,14.0,0.282102,0.278431,0.03144,0.035294,0.493028,0.494118,0.051049,0.054902,210.421421,1.48286,0.999665,-0.506187,-0.862036,0.278938,0.279503,0.332231,0.332288,0.388831,0.388199,108.011176,108.333333,215.0,220.0,223.0,-124.0,-112.0,-97.0,0.423256,0.490909,0.565022,7307,7307,0,0.0,1.0,0.0,3625,pass,
