patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,canonical_width_px,canonical_height_px,center_x_px,center_y_px,circle_radius_px,crop_x0_px,crop_y0_px,crop_x1_px,crop_y1_px,crop_width_px,crop_height_px,crop_file,grid_residual_px,hough_param2,candidate_count,qc_status
glucose_06_c1_wC09,glucose_06_c1,glucose,6,1.0,C09,3,9,2992,2992,1908.522,1118.634,66.871,1830,1040,1989,1199,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wC09.png,3.419,45,96,pass_geometry
glucose_06_c1_wC10,glucose_06_c1,glucose,6,1.0,C10,3,10,2992,2992,2088.042,1111.902,71.135,2004,1028,2173,1197,169,169,crops/glucose/glucose_06_c1/glucose_06_c1_wC10.png,3.309,45,96,pass_geometry
glucose_06_c1_wC11,glucose_06_c1,glucose,6,1.0,C11,3,11,2992,2992,2276.538,1109.658,71.135,2193,1026,2362,1195,169,169,crops/glucose/glucose_06_c1/glucose_06_c1_wC11.png,1.193,45,96,pass_geometry
glucose_06_c1_wC12,glucose_06_c1,glucose,6,1.0,C12,3,12,2992,2992,2465.034,1105.17,62.383,2391,1031,2540,1180,149,149,crops/glucose/glucose_06_c1/glucose_06_c1_wC12.png,4.151,45,96,pass_geometry
glucose_06_c1_wD01,glucose_06_c1,glucose,6,1.0,D01,4,1,2992,2992,425.238,1334.058,67.993,344,1253,507,1416,163,163,crops/glucose/glucose_06_c1/glucose_06_c1_wD01.png,6.745,45,96,pass_geometry
glucose_06_c1_wD02,glucose_06_c1,glucose,6,1.0,D02,4,2,2992,2992,613.734,1325.082,70.237,531,1242,698,1409,167,167,crops/glucose/glucose_06_c1/glucose_06_c1_wD02.png,0.186,45,96,pass_geometry
glucose_06_c1_wD03,glucose_06_c1,glucose,6,1.0,D03,4,3,2992,2992,799.986,1318.35,67.544,720,1238,881,1399,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wD03.png,3.82,45,96,pass_geometry
glucose_06_c1_wD04,glucose_06_c1,glucose,6,1.0,D04,4,4,2992,2992,977.262,1318.35,66.422,898,1239,1057,1398,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wD04.png,5.719,45,96,pass_geometry
glucose_06_c1_wD05,glucose_06_c1,glucose,6,1.0,D05,4,5,2992,2992,1165.758,1311.618,65.749,1088,1234,1245,1391,157,157,crops/glucose/glucose_06_c1/glucose_06_c1_wD05.png,3.959,45,96,pass_geometry
glucose_06_c1_wD06,glucose_06_c1,glucose,6,1.0,D06,4,6,2992,2992,1352.01,1311.618,71.135,1268,1228,1437,1397,169,169,crops/glucose/glucose_06_c1/glucose_06_c1_wD06.png,0.99,45,96,pass_geometry
glucose_06_c1_wD07,glucose_06_c1,glucose,6,1.0,D07,4,7,2992,2992,1540.506,1302.642,66.871,1462,1224,1621,1383,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wD07.png,5.954,45,96,pass_geometry
glucose_06_c1_wD08,glucose_06_c1,glucose,6,1.0,D08,4,8,2992,2992,1726.758,1304.886,66.647,1648,1226,1807,1385,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wD08.png,3.161,45,96,pass_geometry
glucose_06_c1_wD09,glucose_06_c1,glucose,6,1.0,D09,4,9,2992,2992,1906.278,1295.91,67.544,1826,1216,1987,1377,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wD09.png,6.126,45,96,pass_geometry
glucose_06_c1_wD10,glucose_06_c1,glucose,6,1.0,D10,4,10,2992,2992,2090.286,1291.422,68.666,2008,1209,2173,1374,165,165,crops/glucose/glucose_06_c1/glucose_06_c1_wD10.png,7.914,45,96,pass_geometry
glucose_06_c1_wD11,glucose_06_c1,glucose,6,1.0,D11,4,11,2992,2992,2281.026,1289.178,66.422,2202,1210,2361,1369,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wD11.png,5.356,45,96,pass_geometry
glucose_06_c1_wD12,glucose_06_c1,glucose,6,1.0,D12,4,12,2992,2992,2465.034,1289.178,69.115,2383,1207,2548,1372,165,165,crops/glucose/glucose_06_c1/glucose_06_c1_wD12.png,2.466,45,96,pass_geometry
glucose_06_c1_wE01,glucose_06_c1,glucose,6,1.0,E01,5,1,2992,2992,429.726,1506.846,65.749,352,1429,509,1586,157,157,crops/glucose/glucose_06_c1/glucose_06_c1_wE01.png,5.746,45,96,pass_geometry
glucose_06_c1_wE02,glucose_06_c1,glucose,6,1.0,E02,5,2,2992,2992,620.466,1511.334,69.788,537,1428,704,1595,167,167,crops/glucose/glucose_06_c1/glucose_06_c1_wE02.png,6.447,45,96,pass_geometry
glucose_06_c1_wE03,glucose_06_c1,glucose,6,1.0,E03,5,3,2992,2992,797.742,1500.114,64.178,722,1424,875,1577,153,153,crops/glucose/glucose_06_c1/glucose_06_c1_wE03.png,6.069,45,96,pass_geometry
glucose_06_c1_wE04,glucose_06_c1,glucose,6,1.0,E04,5,4,2992,2992,983.994,1500.114,67.769,904,1420,1065,1581,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wE04.png,2.589,45,96,pass_geometry
glucose_06_c1_wE05,glucose_06_c1,glucose,6,1.0,E05,5,5,2992,2992,1172.49,1497.87,72.257,1086,1412,1259,1585,173,173,crops/glucose/glucose_06_c1/glucose_06_c1_wE05.png,2.833,45,96,pass_geometry
glucose_06_c1_wE06,glucose_06_c1,glucose,6,1.0,E06,5,6,2992,2992,1358.742,1500.114,68.891,1277,1418,1442,1583,165,165,crops/glucose/glucose_06_c1/glucose_06_c1_wE06.png,5.24,45,96,pass_geometry
glucose_06_c1_wE07,glucose_06_c1,glucose,6,1.0,E07,5,7,2992,2992,1542.75,1495.626,63.73,1467,1420,1620,1573,153,153,crops/glucose/glucose_06_c1/glucose_06_c1_wE07.png,3.371,45,96,pass_geometry
glucose_06_c1_wE08,glucose_06_c1,glucose,6,1.0,E08,5,8,2992,2992,1722.27,1486.65,66.871,1643,1408,1802,1567,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wE08.png,5.446,45,96,pass_geometry
glucose_06_c1_wE09,glucose_06_c1,glucose,6,1.0,E09,5,9,2992,2992,1915.254,1486.65,71.359,1830,1402,2001,1573,171,171,crops/glucose/glucose_06_c1/glucose_06_c1_wE09.png,2.363,45,96,pass_geometry
glucose_06_c1_wE10,glucose_06_c1,glucose,6,1.0,E10,5,10,2992,2992,2097.018,1482.162,68.218,2016,1401,2179,1564,163,163,crops/glucose/glucose_06_c1/glucose_06_c1_wE10.png,2.137,45,96,pass_geometry
glucose_06_c1_wE11,glucose_06_c1,glucose,6,1.0,E11,5,11,2992,2992,2292.246,1482.162,67.544,2212,1402,2373,1563,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wE11.png,7.467,45,96,pass_geometry
glucose_06_c1_wE12,glucose_06_c1,glucose,6,1.0,E12,5,12,2992,2992,2476.254,1473.186,65.3,2398,1395,2555,1552,157,157,crops/glucose/glucose_06_c1/glucose_06_c1_wE12.png,5.244,45,96,pass_geometry
glucose_06_c1_wF01,glucose_06_c1,glucose,6,1.0,F01,6,1,2992,2992,429.726,1699.83,71.584,345,1615,516,1786,171,171,crops/glucose/glucose_06_c1/glucose_06_c1_wF01.png,2.289,45,96,pass_geometry
glucose_06_c1_wF02,glucose_06_c1,glucose,6,1.0,F02,6,2,2992,2992,620.466,1690.854,66.422,541,1612,700,1771,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wF02.png,6.308,45,96,pass_geometry
glucose_06_c1_wF03,glucose_06_c1,glucose,6,1.0,F03,6,3,2992,2992,799.986,1690.854,62.159,726,1617,875,1766,149,149,crops/glucose/glucose_06_c1/glucose_06_c1_wF03.png,0.726,45,96,pass_geometry
glucose_06_c1_wF04,glucose_06_c1,glucose,6,1.0,F04,6,4,2992,2992,988.482,1693.098,67.544,908,1613,1069,1774,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wF04.png,5.737,45,96,pass_geometry
glucose_06_c1_wF05,glucose_06_c1,glucose,6,1.0,F05,6,5,2992,2992,1170.246,1688.61,73.379,1083,1602,1258,1777,175,175,crops/glucose/glucose_06_c1/glucose_06_c1_wF05.png,4.53,45,96,pass_geometry
glucose_06_c1_wF06,glucose_06_c1,glucose,6,1.0,F06,6,6,2992,2992,1356.498,1684.122,62.608,1282,1610,1431,1759,149,149,crops/glucose/glucose_06_c1/glucose_06_c1_wF06.png,3.309,45,96,pass_geometry
glucose_06_c1_wF07,glucose_06_c1,glucose,6,1.0,F07,6,7,2992,2992,1540.506,1684.122,67.544,1461,1604,1622,1765,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wF07.png,7.19,45,96,pass_geometry
glucose_06_c1_wF08,glucose_06_c1,glucose,6,1.0,F08,6,8,2992,2992,1724.514,1679.634,66.422,1646,1601,1805,1760,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wF08.png,7.747,45,96,pass_geometry
glucose_06_c1_wF09,glucose_06_c1,glucose,6,1.0,F09,6,9,2992,2992,1915.254,1675.146,67.096,1835,1595,1996,1756,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wF09.png,4.062,45,96,pass_geometry
glucose_06_c1_wF10,glucose_06_c1,glucose,6,1.0,F10,6,10,2992,2992,2097.018,1668.414,69.34,2015,1586,2180,1751,165,165,crops/glucose/glucose_06_c1/glucose_06_c1_wF10.png,6.433,45,96,pass_geometry
glucose_06_c1_wF11,glucose_06_c1,glucose,6,1.0,F11,6,11,2992,2992,2290.002,1666.17,62.383,2216,1592,2365,1741,149,149,crops/glucose/glucose_06_c1/glucose_06_c1_wF11.png,1.303,45,96,pass_geometry
glucose_06_c1_wF12,glucose_06_c1,glucose,6,1.0,F12,6,12,2992,2992,2471.766,1661.682,67.993,2391,1581,2554,1744,163,163,crops/glucose/glucose_06_c1/glucose_06_c1_wF12.png,5.234,45,96,pass_geometry
glucose_06_c1_wG01,glucose_06_c1,glucose,6,1.0,G01,7,1,2992,2992,425.238,1886.082,66.422,346,1807,505,1966,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wG01.png,5.638,45,96,pass_geometry
glucose_06_c1_wG02,glucose_06_c1,glucose,6,1.0,G02,7,2,2992,2992,620.466,1881.594,70.91,536,1798,705,1967,169,169,crops/glucose/glucose_06_c1/glucose_06_c1_wG02.png,4.689,45,96,pass_geometry
glucose_06_c1_wG03,glucose_06_c1,glucose,6,1.0,G03,7,3,2992,2992,799.986,1874.862,67.993,719,1794,882,1957,163,163,crops/glucose/glucose_06_c1/glucose_06_c1_wG03.png,2.9,45,96,pass_geometry
glucose_06_c1_wG04,glucose_06_c1,glucose,6,1.0,G04,7,4,2992,2992,995.214,1874.862,67.993,914,1794,1077,1957,163,163,crops/glucose/glucose_06_c1/glucose_06_c1_wG04.png,7.239,45,96,pass_geometry
glucose_06_c1_wG05,glucose_06_c1,glucose,6,1.0,G05,7,5,2992,2992,1172.49,1870.374,61.486,1099,1797,1246,1944,147,147,crops/glucose/glucose_06_c1/glucose_06_c1_wG05.png,1.831,45,96,pass_geometry
glucose_06_c1_wG06,glucose_06_c1,glucose,6,1.0,G06,7,6,2992,2992,1360.986,1865.886,62.608,1287,1792,1436,1941,149,149,crops/glucose/glucose_06_c1/glucose_06_c1_wG06.png,1.547,45,96,pass_geometry
glucose_06_c1_wG07,glucose_06_c1,glucose,6,1.0,G07,7,7,2992,2992,1547.238,1861.398,71.584,1462,1776,1633,1947,171,171,crops/glucose/glucose_06_c1/glucose_06_c1_wG07.png,2.808,45,96,pass_geometry
glucose_06_c1_wG08,glucose_06_c1,glucose,6,1.0,G08,7,8,2992,2992,1740.222,1861.398,63.73,1664,1785,1817,1938,153,153,crops/glucose/glucose_06_c1/glucose_06_c1_wG08.png,6.277,45,96,pass_geometry
glucose_06_c1_wG09,glucose_06_c1,glucose,6,1.0,G09,7,9,2992,2992,1917.498,1856.91,70.91,1833,1773,2002,1942,169,169,crops/glucose/glucose_06_c1/glucose_06_c1_wG09.png,3.425,45,96,pass_geometry
glucose_06_c1_wG10,glucose_06_c1,glucose,6,1.0,G10,7,10,2992,2992,2103.75,1854.666,70.013,2021,1772,2188,1939,167,167,crops/glucose/glucose_06_c1/glucose_06_c1_wG10.png,4.055,45,96,pass_geometry
glucose_06_c1_wG11,glucose_06_c1,glucose,6,1.0,G11,7,11,2992,2992,2296.734,1856.91,67.544,2217,1777,2378,1938,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wG11.png,5.815,45,96,pass_geometry
glucose_06_c1_wG12,glucose_06_c1,glucose,6,1.0,G12,7,12,2992,2992,2476.254,1850.178,68.666,2394,1768,2559,1933,165,165,crops/glucose/glucose_06_c1/glucose_06_c1_wG12.png,6.325,45,96,pass_geometry
glucose_06_c1_wH01,glucose_06_c1,glucose,6,1.0,H01,8,1,2992,2992,440.946,2067.846,62.159,367,1994,516,2143,149,149,crops/glucose/glucose_06_c1/glucose_06_c1_wH01.png,10.621,45,96,pass_geometry
glucose_06_c1_wH02,glucose_06_c1,glucose,6,1.0,H02,8,2,2992,2992,631.686,2058.87,64.852,555,1982,710,2137,155,155,crops/glucose/glucose_06_c1/glucose_06_c1_wH02.png,16.935,45,96,pass_geometry
glucose_06_c1_wH03,glucose_06_c1,glucose,6,1.0,H03,8,3,2992,2992,815.694,2056.626,63.954,740,1981,893,2134,153,153,crops/glucose/glucose_06_c1/glucose_06_c1_wH03.png,14.419,45,96,pass_geometry
glucose_06_c1_wH04,glucose_06_c1,glucose,6,1.0,H04,8,4,2992,2992,1004.19,2054.382,68.442,923,1973,1086,2136,163,163,crops/glucose/glucose_06_c1/glucose_06_c1_wH04.png,15.76,45,96,pass_geometry
glucose_06_c1_wH05,glucose_06_c1,glucose,6,1.0,H05,8,5,2992,2992,1183.71,2054.382,71.808,1099,1969,1270,2140,171,171,crops/glucose/glucose_06_c1/glucose_06_c1_wH05.png,7.931,45,96,pass_geometry
glucose_06_c1_wH06,glucose_06_c1,glucose,6,1.0,H06,8,6,2992,2992,1367.718,2052.138,63.954,1292,1976,1445,2129,153,153,crops/glucose/glucose_06_c1/glucose_06_c1_wH06.png,4.989,45,96,pass_geometry
glucose_06_c1_wH07,glucose_06_c1,glucose,6,1.0,H07,8,7,2992,2992,1549.482,2043.162,65.525,1471,1965,1628,2122,157,157,crops/glucose/glucose_06_c1/glucose_06_c1_wH07.png,8.204,45,96,pass_geometry
glucose_06_c1_wH08,glucose_06_c1,glucose,6,1.0,H08,8,8,2992,2992,1744.71,2043.162,65.749,1667,1965,1824,2122,157,157,crops/glucose/glucose_06_c1/glucose_06_c1_wH08.png,8.836,45,96,pass_geometry
glucose_06_c1_wH09,glucose_06_c1,glucose,6,1.0,H09,8,9,2992,2992,1919.742,2040.918,67.544,1840,1961,2001,2122,161,161,crops/glucose/glucose_06_c1/glucose_06_c1_wH09.png,6.483,45,96,pass_geometry
glucose_06_c1_wH10,glucose_06_c1,glucose,6,1.0,H10,8,10,2992,2992,2114.97,2038.674,65.3,2037,1961,2194,2118,157,157,crops/glucose/glucose_06_c1/glucose_06_c1_wH10.png,4.269,45,96,pass_geometry
glucose_06_c1_wH11,glucose_06_c1,glucose,6,1.0,H11,8,11,2992,2992,2301.222,2036.43,60.812,2229,1964,2374,2109,145,145,crops/glucose/glucose_06_c1/glucose_06_c1_wH11.png,2.744,45,96,pass_geometry
glucose_06_c1_wH12,glucose_06_c1,glucose,6,1.0,H12,8,12,2992,2992,2491.962,2038.674,66.422,2413,1960,2572,2119,159,159,crops/glucose/glucose_06_c1/glucose_06_c1_wH12.png,5.389,45,96,pass_geometry
glucose_07_c2.5_wA01,glucose_07_c2.5,glucose,7,2.5,A01,1,1,2992,2992,337.722,799.986,70.91,254,716,423,885,169,169,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA01.png,8.543,45,96,pass_geometry
glucose_07_c2.5_wA02,glucose_07_c2.5,glucose,7,2.5,A02,1,2,2992,2992,526.218,802.23,60.812,454,730,599,875,145,145,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA02.png,11.063,45,96,pass_geometry
glucose_07_c2.5_wA03,glucose_07_c2.5,glucose,7,2.5,A03,1,3,2992,2992,705.738,802.23,67.32,626,722,787,883,161,161,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA03.png,5.847,45,96,pass_geometry
glucose_07_c2.5_wA04,glucose_07_c2.5,glucose,7,2.5,A04,1,4,2992,2992,889.746,799.986,67.993,809,719,972,882,163,163,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA04.png,4.348,45,96,pass_geometry
glucose_07_c2.5_wA05,glucose_07_c2.5,glucose,7,2.5,A05,1,5,2992,2992,1082.73,799.986,65.525,1005,722,1162,879,157,157,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA05.png,11.5,45,96,pass_geometry
glucose_07_c2.5_wA06,glucose_07_c2.5,glucose,7,2.5,A06,1,6,2992,2992,1260.006,795.498,62.608,1186,721,1335,870,149,149,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA06.png,2.906,45,96,pass_geometry
glucose_07_c2.5_wA07,glucose_07_c2.5,glucose,7,2.5,A07,1,7,2992,2992,1446.258,788.766,64.627,1369,712,1524,867,155,155,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA07.png,2.772,45,96,pass_geometry
glucose_07_c2.5_wA08,glucose_07_c2.5,glucose,7,2.5,A08,1,8,2992,2992,1634.754,797.742,63.505,1560,723,1711,874,151,151,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA08.png,9.498,45,96,pass_geometry
glucose_07_c2.5_wA09,glucose_07_c2.5,glucose,7,2.5,A09,1,9,2992,2992,1812.03,791.01,66.198,1733,712,1892,871,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA09.png,7.068,45,96,pass_geometry
glucose_07_c2.5_wA10,glucose_07_c2.5,glucose,7,2.5,A10,1,10,2992,2992,2007.258,786.522,66.647,1928,708,2087,867,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA10.png,3.121,45,96,pass_geometry
glucose_07_c2.5_wA11,glucose_07_c2.5,glucose,7,2.5,A11,1,11,2992,2992,2191.266,786.522,65.525,2113,709,2270,866,157,157,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA11.png,3.778,45,96,pass_geometry
glucose_07_c2.5_wA12,glucose_07_c2.5,glucose,7,2.5,A12,1,12,2992,2992,2379.762,779.79,62.383,2306,706,2455,855,149,149,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wA12.png,1.241,45,96,pass_geometry
glucose_07_c2.5_wB01,glucose_07_c2.5,glucose,7,2.5,B01,2,1,2992,2992,339.966,988.482,65.525,262,910,419,1067,157,157,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB01.png,8.295,45,96,pass_geometry
glucose_07_c2.5_wB02,glucose_07_c2.5,glucose,7,2.5,B02,2,2,2992,2992,526.218,990.726,65.525,448,913,605,1070,157,157,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB02.png,10.254,45,96,pass_geometry
glucose_07_c2.5_wB03,glucose_07_c2.5,glucose,7,2.5,B03,2,3,2992,2992,710.226,988.482,66.647,631,909,790,1068,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB03.png,8.753,45,96,pass_geometry
glucose_07_c2.5_wB04,glucose_07_c2.5,glucose,7,2.5,B04,2,4,2992,2992,896.478,979.506,67.993,815,899,978,1062,163,163,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB04.png,8.579,45,96,pass_geometry
glucose_07_c2.5_wB05,glucose_07_c2.5,glucose,7,2.5,B05,2,5,2992,2992,1071.51,981.75,67.096,992,902,1153,1063,161,161,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB05.png,3.141,45,96,pass_geometry
glucose_07_c2.5_wB06,glucose_07_c2.5,glucose,7,2.5,B06,2,6,2992,2992,1264.494,975.018,66.871,1185,896,1344,1055,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB06.png,5.245,45,96,pass_geometry
glucose_07_c2.5_wB07,glucose_07_c2.5,glucose,7,2.5,B07,2,7,2992,2992,1448.502,977.262,61.934,1375,903,1524,1052,149,149,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB07.png,2.002,45,96,pass_geometry
glucose_07_c2.5_wB08,glucose_07_c2.5,glucose,7,2.5,B08,2,8,2992,2992,1634.754,972.774,70.237,1552,890,1719,1057,167,167,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB08.png,2.203,45,96,pass_geometry
glucose_07_c2.5_wB09,glucose_07_c2.5,glucose,7,2.5,B09,2,9,2992,2992,1818.762,975.018,64.852,1742,898,1897,1053,155,155,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB09.png,2.869,45,96,pass_geometry
glucose_07_c2.5_wB10,glucose_07_c2.5,glucose,7,2.5,B10,2,10,2992,2992,2007.258,961.554,69.115,1925,880,2090,1045,165,165,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB10.png,8.887,45,96,pass_geometry
glucose_07_c2.5_wB11,glucose_07_c2.5,glucose,7,2.5,B11,2,11,2992,2992,2191.266,966.042,70.237,2108,883,2275,1050,167,167,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB11.png,3.59,45,96,pass_geometry
glucose_07_c2.5_wB12,glucose_07_c2.5,glucose,7,2.5,B12,2,12,2992,2992,2379.762,963.798,70.686,2296,880,2465,1049,169,169,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wB12.png,3.046,45,96,pass_geometry
glucose_07_c2.5_wC01,glucose_07_c2.5,glucose,7,2.5,C01,3,1,2992,2992,328.746,1168.002,66.198,250,1089,409,1248,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC01.png,6.837,45,96,pass_geometry
glucose_07_c2.5_wC02,glucose_07_c2.5,glucose,7,2.5,C02,3,2,2992,2992,521.73,1170.246,71.808,437,1085,608,1256,171,171,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC02.png,2.953,45,96,pass_geometry
glucose_07_c2.5_wC03,glucose_07_c2.5,glucose,7,2.5,C03,3,3,2992,2992,707.982,1168.002,62.159,634,1094,783,1243,149,149,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC03.png,3.691,45,96,pass_geometry
glucose_07_c2.5_wC04,glucose_07_c2.5,glucose,7,2.5,C04,3,4,2992,2992,889.746,1165.758,62.383,816,1092,965,1241,149,149,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC04.png,1.671,45,96,pass_geometry
glucose_07_c2.5_wC05,glucose_07_c2.5,glucose,7,2.5,C05,3,5,2992,2992,1073.754,1163.514,61.71,1001,1091,1148,1238,147,147,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC05.png,3.183,45,96,pass_geometry
glucose_07_c2.5_wC06,glucose_07_c2.5,glucose,7,2.5,C06,3,6,2992,2992,1260.006,1161.27,70.686,1176,1077,1345,1246,169,169,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC06.png,3.369,45,96,pass_geometry
glucose_07_c2.5_wC07,glucose_07_c2.5,glucose,7,2.5,C07,3,7,2992,2992,1446.258,1165.758,67.096,1366,1086,1527,1247,161,161,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC07.png,4.756,45,96,pass_geometry
glucose_07_c2.5_wC08,glucose_07_c2.5,glucose,7,2.5,C08,3,8,2992,2992,1634.754,1154.538,66.198,1556,1076,1715,1235,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC08.png,5.358,45,96,pass_geometry
glucose_07_c2.5_wC09,glucose_07_c2.5,glucose,7,2.5,C09,3,9,2992,2992,1818.762,1156.782,71.584,1734,1072,1905,1243,171,171,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC09.png,3.548,45,96,pass_geometry
glucose_07_c2.5_wC10,glucose_07_c2.5,glucose,7,2.5,C10,3,10,2992,2992,2007.258,1154.538,70.91,1923,1071,2092,1240,169,169,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC10.png,2.377,45,96,pass_geometry
glucose_07_c2.5_wC11,glucose_07_c2.5,glucose,7,2.5,C11,3,11,2992,2992,2204.73,1150.05,64.403,2129,1074,2282,1227,153,153,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC11.png,9.527,45,96,pass_geometry
glucose_07_c2.5_wC12,glucose_07_c2.5,glucose,7,2.5,C12,3,12,2992,2992,2384.25,1147.806,63.056,2309,1073,2460,1224,151,151,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wC12.png,4.61,45,96,pass_geometry
glucose_07_c2.5_wD01,glucose_07_c2.5,glucose,7,2.5,D01,4,1,2992,2992,335.478,1356.498,72.257,249,1270,422,1443,173,173,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD01.png,1.358,45,96,pass_geometry
glucose_07_c2.5_wD02,glucose_07_c2.5,glucose,7,2.5,D02,4,2,2992,2992,519.486,1354.254,65.974,441,1276,598,1433,157,157,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD02.png,2.216,45,96,pass_geometry
glucose_07_c2.5_wD03,glucose_07_c2.5,glucose,7,2.5,D03,4,3,2992,2992,701.25,1352.01,65.525,623,1274,780,1431,157,157,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD03.png,5.629,45,96,pass_geometry
glucose_07_c2.5_wD04,glucose_07_c2.5,glucose,7,2.5,D04,4,4,2992,2992,891.99,1354.254,63.954,816,1278,969,1431,153,153,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD04.png,1.731,45,96,pass_geometry
glucose_07_c2.5_wD05,glucose_07_c2.5,glucose,7,2.5,D05,4,5,2992,2992,1080.486,1347.522,66.198,1001,1269,1160,1428,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD05.png,3.944,45,96,pass_geometry
glucose_07_c2.5_wD06,glucose_07_c2.5,glucose,7,2.5,D06,4,6,2992,2992,1257.762,1354.254,67.544,1178,1274,1339,1435,161,161,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD06.png,8.517,45,96,pass_geometry
glucose_07_c2.5_wD07,glucose_07_c2.5,glucose,7,2.5,D07,4,7,2992,2992,1450.746,1347.522,70.462,1367,1264,1536,1433,169,169,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD07.png,0.328,45,96,pass_geometry
glucose_07_c2.5_wD08,glucose_07_c2.5,glucose,7,2.5,D08,4,8,2992,2992,1634.754,1349.766,66.422,1556,1271,1715,1430,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD08.png,5.106,45,96,pass_geometry
glucose_07_c2.5_wD09,glucose_07_c2.5,glucose,7,2.5,D09,4,9,2992,2992,1823.25,1343.034,71.359,1738,1258,1909,1429,171,171,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD09.png,1.188,45,96,pass_geometry
glucose_07_c2.5_wD10,glucose_07_c2.5,glucose,7,2.5,D10,4,10,2992,2992,2011.746,1340.79,68.666,1930,1259,2095,1424,165,165,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD10.png,1.201,45,96,pass_geometry
glucose_07_c2.5_wD11,glucose_07_c2.5,glucose,7,2.5,D11,4,11,2992,2992,2195.754,1345.278,66.422,2117,1266,2276,1425,159,159,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD11.png,5.826,45,96,pass_geometry
glucose_07_c2.5_wD12,glucose_07_c2.5,glucose,7,2.5,D12,4,12,2992,2992,2386.494,1336.302,70.91,2302,1252,2471,1421,169,169,crops/glucose/glucose_07_c2.5/glucose_07_c2.5_wD12.png,2.131,45,96,pass_geometry
